|    Run:Fill |             SelectedLS |     Recorded |        HLTpath(Presc) |           L1bit(Presc) |    Effective |
-----------------------------------------------------------------------------------------------------------------------
|             |  [275-355], [357-369], |              |                       |                        |              |
|             |  [372-391], [394-490], |              |                       |                        |              |
|             | [492-814], [816-1435], |              |                       |                        |              |
|             |           [1437-1735], |              |                       |                        |              |
|             |            [1760-1888] |              |                       |                        |              |
| 194051:2621 |                 [1-12] | 479.720(/nb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) |   2.399(/ub) |
| 194052:2621 |      [1-99], [102-166] |   6.468(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) |  32.341(/ub) |
| 194075:2623 |   [48-101], [103-103], |   4.896(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) |  24.479(/ub) |
|             |  [105-107], [109-109], |              |                       |                        |              |
|             |              [111-111] |              |                       |                        |              |
| 194076:2623 |        [1-9], [11-55], |  53.625(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) | 268.123(/ub) |
|             |   [58-163], [165-228], |              |                       |                        |              |
|             |  [230-264], [267-507], |              |                       |                        |              |
|             |  [509-527], [530-538], |              |                       |                        |              |
|             |   [541-562], [565-748] |              |                       |                        |              |
| 194108:2624 |   [81-161], [164-264], |  61.240(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) | 306.202(/ub) |
|             |  [266-373], [376-396], |              |                       |                        |              |
|             |  [398-433], [436-452], |              |                       |                        |              |
|             |  [454-577], [579-590], |              |                       |                        |              |
|             |   [593-668], [671-872] |              |                       |                        |              |
| 194115:2627 |   [66-184], [186-338], |  53.029(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) | 265.144(/ub) |
|             |  [340-346], [348-493], |              |                       |                        |              |
|             |   [496-731], [819-857] |              |                       |                        |              |
| 194117:2627 |                 [1-38] |   2.251(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) |  11.254(/ub) |
| 194119:2627 |     [1-229], [232-261] |  14.535(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) |  72.677(/ub) |
| 194120:2627 |     [1-162], [165-406] |  19.013(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) |  95.063(/ub) |
| 194150:2628 |   [42-127], [129-261], |  26.690(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) | 133.449(/ub) |
|             |              [264-311] |              |                       |                        |              |
| 194151:2628 |     [47-72], [75-191], |  40.539(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) | 202.694(/ub) |
|             |  [193-238], [240-617], |              |                       |                        |              |
|             |  [619-619], [621-621], |              |                       |                        |              |
|             |              [623-623] |              |                       |                        |              |
| 194153:2628 |                [1-115] |   6.962(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) |  34.809(/ub) |
| 194199:2629 |   [96-227], [229-336], |  26.936(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) | 134.678(/ub) |
|             |              [339-402] |              |                       |                        |              |
| 194210:2629 |    [3-195], [198-217], |  38.709(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) | 193.547(/ub) |
|             |   [220-359], [361-555] |              |                       |                        |              |
| 194223:2630 |               [61-112] |   6.177(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) |  30.883(/ub) |
| 194224:2630 |    [1-126], [129-206], |  42.225(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) | 211.126(/ub) |
|             |  [208-250], [253-309], |              |                       |                        |              |
|             |   [312-386], [389-412] |              |                       |                        |              |
| 194225:2630 |       [1-23], [26-47], |  12.754(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) |  63.770(/ub) |
|             |      [49-85], [88-149] |              |                       |                        |              |
| 194270:2632 |                [56-68] |   1.469(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) |   7.345(/ub) |
| 194303:2634 |      [56-66], [69-102] |   5.069(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) |  25.345(/ub) |
| 194304:2634 |        [1-43], [46-46] |   4.810(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) |  24.052(/ub) |
| 194305:2634 |                 [1-84] |   8.659(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) |  43.294(/ub) |
| 194314:2635 |    [52-130], [133-300] |  28.184(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) | 140.922(/ub) |
| 194315:2635 |      [1-10], [13-314], |  41.630(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) | 208.151(/ub) |
|             |  [317-428], [431-452], |              |                       |                        |              |
|             |              [455-467] |              |                       |                        |              |
| 194317:2635 |                 [1-20] |   1.487(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) |   7.433(/ub) |
| 194424:2644 |   [63-141], [144-195], |  66.817(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) | 334.084(/ub) |
|             |  [198-266], [268-421], |              |                       |                        |              |
|             |  [424-478], [481-531], |              |                       |                        |              |
|             |  [534-553], [556-706], |              |                       |                        |              |
|             |              [708-708] |              |                       |                        |              |
| 194428:2644 |      [1-85], [87-122], |  35.918(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) | 179.591(/ub) |
|             |   [125-294], [296-465] |              |                       |                        |              |
| 194429:2644 |         [1-4], [7-54], |  55.909(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) | 279.545(/ub) |
|             |   [57-147], [150-411], |              |                       |                        |              |
|             |  [413-742], [745-986], |              |                       |                        |              |
